sales_id,date_key,product_id,customer_id,quantity_sold,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,order_number
4979,186,13,1,4,3299.99,0,0.0,13199.96,13199.96,8579.96,4620.0,35.0,ORD-202307-355073
4980,613,9,3,27,219.99,5,296.99,5939.73,5642.74,4157.73,1485.01,26.32,ORD-202409-812271
4981,291,11,2,7,2299.99,0,0.0,16099.93,16099.93,10464.93,5635.0,35.0,ORD-202310-294689
4982,513,13,3,5,3299.99,10,1649.99,16499.95,14849.96,10724.95,4125.01,27.78,ORD-202405-564223
4983,439,1,2,17,1299.99,10,2209.98,22099.83,19889.85,15299.83,4590.02,23.08,ORD-202403-636869
4984,441,14,2,5,1299.99,0,0.0,6499.95,6499.95,4224.95,2275.0,35.0,ORD-202403-881632
4985,56,12,2,7,649.99,5,227.5,4549.93,4322.43,2957.43,1365.0,31.58,ORD-202302-767583
4986,687,16,2,36,229.99,20,1655.93,8279.64,6623.71,5795.64,828.07,12.5,ORD-202411-700675
4987,564,12,2,10,649.99,5,325.0,6499.9,6174.9,4224.9,1950.0,31.58,ORD-202407-970713
4988,238,12,4,14,649.99,0,0.0,9099.86,9099.86,5914.86,3185.0,35.0,ORD-202308-450862
4989,705,6,4,52,999.99,5,2599.97,51999.48,49399.51,36399.48,13000.03,26.32,ORD-202412-953618
4990,341,3,3,63,849.99,25,13387.34,53549.37,40162.03,37484.37,2677.66,6.67,ORD-202312-509035
4991,162,12,2,14,649.99,10,909.99,9099.86,8189.87,5914.86,2275.01,27.78,ORD-202306-163521
4992,635,14,4,5,1299.99,0,0.0,6499.95,6499.95,4224.95,2275.0,35.0,ORD-202409-379551
4993,485,12,2,4,649.99,5,130.0,2599.96,2469.96,1689.96,780.0,31.58,ORD-202404-990236
4994,596,12,2,5,649.99,5,162.5,3249.95,3087.45,2112.45,975.0,31.58,ORD-202408-915220
4995,278,13,4,11,3299.99,0,0.0,36299.89,36299.89,23594.89,12705.0,35.0,ORD-202310-454485
4996,214,14,2,11,1299.99,10,1429.99,14299.89,12869.9,9294.89,3575.01,27.78,ORD-202308-678231
4997,348,8,2,19,899.99,0,0.0,17099.81,17099.81,11969.81,5130.0,30.0,ORD-202312-841420
4998,398,16,5,20,229.99,0,0.0,4599.8,4599.8,3219.8,1380.0,30.0,ORD-202402-208273
4999,347,16,1,21,229.99,20,965.96,4829.79,3863.83,3380.79,483.04,12.5,ORD-202312-579898
5000,661,14,2,8,1299.99,0,0.0,10399.92,10399.92,6759.92,3640.0,35.0,ORD-202410-384639
5001,218,10,4,9,3299.99,0,0.0,29699.91,29699.91,19304.91,10395.0,35.0,ORD-202308-624509
5002,440,8,5,1,899.99,5,45.0,899.99,854.99,629.99,225.0,26.32,ORD-202403-922914
5003,104,13,5,3,3299.99,0,0.0,9899.97,9899.97,6434.97,3465.0,35.0,ORD-202304-692976
5004,482,8,5,20,899.99,10,1799.98,17999.8,16199.82,12599.8,3600.02,22.22,ORD-202404-925573
5005,674,3,4,13,849.99,5,552.49,11049.87,10497.38,7734.87,2762.51,26.32,ORD-202411-335513
5006,690,3,1,51,849.99,25,10837.37,43349.49,32512.12,30344.49,2167.63,6.67,ORD-202411-640298
5007,672,7,4,6,1319.99,0,0.0,7919.94,7919.94,5543.94,2376.0,30.0,ORD-202411-356736
5008,24,16,2,61,229.99,0,0.0,14029.39,14029.39,9820.39,4209.0,30.0,ORD-202301-497976
5009,61,16,2,1,229.99,0,0.0,229.99,229.99,160.99,69.0,30.0,ORD-202303-387173
5010,550,14,4,9,1299.99,0,0.0,11699.91,11699.91,7604.91,4095.0,35.0,ORD-202407-682936
5011,144,13,3,10,3299.99,0,0.0,32999.9,32999.9,21449.9,11550.0,35.0,ORD-202305-223548
5012,135,4,3,26,699.99,0,0.0,18199.74,18199.74,12739.74,5460.0,30.0,ORD-202305-720917
5013,305,15,4,24,429.99,5,515.99,10319.76,9803.77,7223.76,2580.01,26.32,ORD-202311-773651
5014,285,5,5,22,1919.99,5,2111.99,42239.78,40127.79,29567.78,10560.01,26.32,ORD-202310-983370
5015,720,10,3,13,3299.99,0,0.0,42899.87,42899.87,27884.87,15015.0,35.0,ORD-202412-955580
5016,196,4,4,9,699.99,10,629.99,6299.91,5669.92,4409.91,1260.01,22.22,ORD-202307-945703
5017,603,10,1,4,3299.99,5,660.0,13199.96,12539.96,8579.96,3960.0,31.58,ORD-202408-960523
5018,587,9,5,28,219.99,0,0.0,6159.72,6159.72,4311.72,1848.0,30.0,ORD-202408-800207
5019,113,6,4,45,999.99,5,2249.98,44999.55,42749.57,31499.55,11250.02,26.32,ORD-202304-853512
5020,300,15,1,80,429.99,5,1719.96,34399.2,32679.24,24079.2,8600.04,26.32,ORD-202310-573429
5021,689,1,4,29,1299.99,0,0.0,37699.71,37699.71,26099.71,11600.0,30.77,ORD-202411-444600
5022,226,4,1,7,699.99,5,245.0,4899.93,4654.93,3429.93,1225.0,26.32,ORD-202308-212654
5023,174,12,5,1,649.99,0,0.0,649.99,649.99,422.49,227.5,35.0,ORD-202306-520848
5024,253,9,5,2,219.99,0,0.0,439.98,439.98,307.98,132.0,30.0,ORD-202309-304144
5025,232,8,3,9,899.99,0,0.0,8099.91,8099.91,5669.91,2430.0,30.0,ORD-202308-599371
5026,682,14,4,7,1299.99,20,1819.99,9099.93,7279.94,5914.93,1365.01,18.75,ORD-202411-386923
5027,547,4,3,3,699.99,10,210.0,2099.97,1889.97,1469.97,420.0,22.22,ORD-202406-671993
5028,708,9,1,4,219.99,0,0.0,879.96,879.96,615.96,264.0,30.0,ORD-202412-555250
5029,506,7,1,3,1319.99,0,0.0,3959.97,3959.97,2771.97,1188.0,30.0,ORD-202405-670848
5030,94,4,4,1,699.99,0,0.0,699.99,699.99,489.99,210.0,30.0,ORD-202304-706435
5031,671,3,1,7,849.99,25,1487.48,5949.93,4462.45,4164.93,297.52,6.67,ORD-202411-426684
5032,672,6,1,20,999.99,15,2999.97,19999.8,16999.83,13999.8,3000.03,17.65,ORD-202411-689112
5033,428,14,1,7,1299.99,10,909.99,9099.93,8189.94,5914.93,2275.01,27.78,ORD-202403-134582
5034,75,2,2,19,1199.99,0,0.0,22799.81,22799.81,15959.81,6840.0,30.0,ORD-202303-227919
5035,206,9,5,29,219.99,0,0.0,6379.71,6379.71,4465.71,1914.0,30.0,ORD-202307-417051
5036,567,9,2,2,219.99,0,0.0,439.98,439.98,307.98,132.0,30.0,ORD-202407-434759
5037,203,3,4,4,849.99,5,170.0,3399.96,3229.96,2379.96,850.0,26.32,ORD-202307-692942
5038,688,4,4,13,699.99,0,0.0,9099.87,9099.87,6369.87,2730.0,30.0,ORD-202411-669948
5039,392,2,1,21,1199.99,25,6299.95,25199.79,18899.84,17639.79,1260.05,6.67,ORD-202401-603895
5040,102,3,4,8,849.99,0,0.0,6799.92,6799.92,4759.92,2040.0,30.0,ORD-202304-241800
5041,723,4,5,40,699.99,25,6999.9,27999.6,20999.7,19599.6,1400.1,6.67,ORD-202412-956595
5042,17,5,3,30,1919.99,20,11519.94,57599.7,46079.76,40319.7,5760.06,12.5,ORD-202301-104517
5043,166,3,3,6,849.99,0,0.0,5099.94,5099.94,3569.94,1530.0,30.0,ORD-202306-238957
5044,547,15,3,41,429.99,0,0.0,17629.59,17629.59,12340.59,5289.0,30.0,ORD-202406-608117
5045,714,3,5,28,849.99,10,2379.97,23799.72,21419.75,16659.72,4760.03,22.22,ORD-202412-599580
5046,523,12,4,7,649.99,0,0.0,4549.93,4549.93,2957.43,1592.5,35.0,ORD-202406-549527
5047,193,3,2,36,849.99,0,0.0,30599.64,30599.64,21419.64,9180.0,30.0,ORD-202307-139331
5048,653,16,3,79,229.99,0,0.0,18169.21,18169.21,12718.21,5451.0,30.0,ORD-202410-789565
5049,389,4,5,19,699.99,0,0.0,13299.81,13299.81,9309.81,3990.0,30.0,ORD-202401-361623
5050,657,5,1,45,1919.99,0,0.0,86399.55,86399.55,60479.55,25920.0,30.0,ORD-202410-150211
5051,78,8,1,30,899.99,0,0.0,26999.7,26999.7,18899.7,8100.0,30.0,ORD-202303-328374
5052,340,2,4,56,1199.99,20,13439.89,67199.44,53759.55,47039.44,6720.11,12.5,ORD-202312-294559
5053,398,3,4,36,849.99,0,0.0,30599.64,30599.64,21419.64,9180.0,30.0,ORD-202402-953696
5054,353,11,2,11,2299.99,0,0.0,25299.89,25299.89,16444.89,8855.0,35.0,ORD-202312-894464
5055,672,16,3,10,229.99,0,0.0,2299.9,2299.9,1609.9,690.0,30.0,ORD-202411-245679
5056,649,12,3,16,649.99,0,0.0,10399.84,10399.84,6759.84,3640.0,35.0,ORD-202410-841958
5057,478,9,5,17,219.99,0,0.0,3739.83,3739.83,2617.83,1122.0,30.0,ORD-202404-546608
5058,400,10,5,10,3299.99,10,3299.99,32999.9,29699.91,21449.9,8250.01,27.78,ORD-202402-331636
5059,60,1,3,7,1299.99,10,909.99,9099.93,8189.94,6299.93,1890.01,23.08,ORD-202303-759206
5060,718,11,4,15,2299.99,5,1724.99,34499.85,32774.86,22424.85,10350.01,31.58,ORD-202412-795633
5061,412,7,3,12,1319.99,10,1583.99,15839.88,14255.89,11087.88,3168.01,22.22,ORD-202402-410634
5062,150,6,4,41,999.99,0,0.0,40999.59,40999.59,28699.59,12300.0,30.0,ORD-202305-577820
5063,160,13,4,3,3299.99,0,0.0,9899.97,9899.97,6434.97,3465.0,35.0,ORD-202306-524771
5064,376,1,3,25,1299.99,25,8124.94,32499.75,24374.81,22499.75,1875.06,7.69,ORD-202401-108383
5065,488,1,1,6,1299.99,0,0.0,7799.94,7799.94,5399.94,2400.0,30.77,ORD-202405-785673
5066,282,4,2,1,699.99,5,35.0,699.99,664.99,489.99,175.0,26.32,ORD-202310-633981
5067,664,14,2,9,1299.99,0,0.0,11699.91,11699.91,7604.91,4095.0,35.0,ORD-202410-925704
5068,718,15,1,1,429.99,0,0.0,429.99,429.99,300.99,129.0,30.0,ORD-202412-769171
5069,422,14,5,10,1299.99,0,0.0,12999.9,12999.9,8449.9,4550.0,35.0,ORD-202402-804974
5070,279,4,4,18,699.99,10,1259.98,12599.82,11339.84,8819.82,2520.02,22.22,ORD-202310-247554
5071,8,16,4,22,229.99,0,0.0,5059.78,5059.78,3541.78,1518.0,30.0,ORD-202301-625863
5072,114,4,3,43,699.99,0,0.0,30099.57,30099.57,21069.57,9030.0,30.0,ORD-202304-246807
5073,235,5,5,10,1919.99,0,0.0,19199.9,19199.9,13439.9,5760.0,30.0,ORD-202308-283489
5074,570,5,3,1,1919.99,10,192.0,1919.99,1727.99,1343.99,384.0,22.22,ORD-202407-391208
5075,483,11,2,9,2299.99,0,0.0,20699.91,20699.91,13454.91,7245.0,35.0,ORD-202404-475301
5076,621,10,1,1,3299.99,0,0.0,3299.99,3299.99,2144.99,1155.0,35.0,ORD-202409-196751
5077,40,9,4,20,219.99,0,0.0,4399.8,4399.8,3079.8,1320.0,30.0,ORD-202302-339256
5078,382,4,1,16,699.99,5,559.99,11199.84,10639.85,7839.84,2800.01,26.32,ORD-202401-799414
5079,31,11,2,6,2299.99,25,3449.99,13799.94,10349.95,8969.94,1380.01,13.33,ORD-202301-564515
5080,150,6,5,38,999.99,0,0.0,37999.62,37999.62,26599.62,11400.0,30.0,ORD-202305-965748
5081,8,14,3,2,1299.99,20,520.0,2599.98,2079.98,1689.98,390.0,18.75,ORD-202301-834222
5082,681,12,4,18,649.99,0,0.0,11699.82,11699.82,7604.82,4095.0,35.0,ORD-202411-727882
5083,476,8,1,5,899.99,10,450.0,4499.95,4049.95,3149.95,900.0,22.22,ORD-202404-118028
5084,75,1,3,7,1299.99,10,909.99,9099.93,8189.94,6299.93,1890.01,23.08,ORD-202303-401673
5085,730,11,2,10,2299.99,0,0.0,22999.9,22999.9,14949.9,8050.0,35.0,ORD-202412-743054
5086,341,5,5,13,1919.99,20,4991.97,24959.87,19967.9,17471.87,2496.03,12.5,ORD-202312-375394
5087,295,16,5,53,229.99,5,609.47,12189.47,11580.0,8532.47,3047.53,26.32,ORD-202310-401819
5088,644,5,5,5,1919.99,0,0.0,9599.95,9599.95,6719.95,2880.0,30.0,ORD-202410-189131
5089,657,8,1,25,899.99,0,0.0,22499.75,22499.75,15749.75,6750.0,30.0,ORD-202410-892732
5090,353,16,5,83,229.99,20,3817.83,19089.17,15271.34,13362.17,1909.17,12.5,ORD-202312-126148
5091,690,8,4,36,899.99,15,4859.95,32399.64,27539.69,22679.64,4860.05,17.65,ORD-202411-910663
5092,119,5,1,15,1919.99,10,2879.99,28799.85,25919.86,20159.85,5760.01,22.22,ORD-202304-860621
5093,456,9,2,27,219.99,5,296.99,5939.73,5642.74,4157.73,1485.01,26.32,ORD-202403-725225
5094,590,1,3,22,1299.99,10,2859.98,28599.78,25739.8,19799.78,5940.02,23.08,ORD-202408-438860
5095,353,16,3,76,229.99,15,2621.89,17479.24,14857.35,12235.24,2622.11,17.65,ORD-202312-420928
5096,715,1,5,36,1299.99,0,0.0,46799.64,46799.64,32399.64,14400.0,30.77,ORD-202412-703888
5097,1,14,5,7,1299.99,15,1364.99,9099.93,7734.94,5914.93,1820.01,23.53,ORD-202301-768606
5098,51,10,3,15,3299.99,0,0.0,49499.85,49499.85,32174.85,17325.0,35.0,ORD-202302-645072
5099,623,14,1,7,1299.99,0,0.0,9099.93,9099.93,5914.93,3185.0,35.0,ORD-202409-863245
5100,50,13,3,7,3299.99,5,1155.0,23099.93,21944.93,15014.93,6930.0,31.58,ORD-202302-352279
5101,240,15,3,48,429.99,5,1031.98,20639.52,19607.54,14447.52,5160.02,26.32,ORD-202308-145331
5102,85,13,3,3,3299.99,5,495.0,9899.97,9404.97,6434.97,2970.0,31.58,ORD-202303-534503
5103,96,8,4,22,899.99,10,1979.98,19799.78,17819.8,13859.78,3960.02,22.22,ORD-202304-172469
5104,307,2,2,46,1199.99,0,0.0,55199.54,55199.54,38639.54,16560.0,30.0,ORD-202311-765864
5105,21,9,2,16,219.99,20,703.97,3519.84,2815.87,2463.84,352.03,12.5,ORD-202301-517824
5106,631,6,5,26,999.99,0,0.0,25999.74,25999.74,18199.74,7800.0,30.0,ORD-202409-382437
5107,309,15,4,111,429.99,0,0.0,47728.89,47728.89,33409.89,14319.0,30.0,ORD-202311-438803
5108,10,10,2,4,3299.99,20,2639.99,13199.96,10559.97,8579.96,1980.01,18.75,ORD-202301-247679
5109,257,6,2,20,999.99,10,1999.98,19999.8,17999.82,13999.8,4000.02,22.22,ORD-202309-104999
5110,33,9,1,15,219.99,0,0.0,3299.85,3299.85,2309.85,990.0,30.0,ORD-202302-422766
5111,114,11,3,4,2299.99,5,460.0,9199.96,8739.96,5979.96,2760.0,31.58,ORD-202304-729515
5112,111,11,5,6,2299.99,0,0.0,13799.94,13799.94,8969.94,4830.0,35.0,ORD-202304-580809
5113,289,1,4,23,1299.99,5,1494.99,29899.77,28404.78,20699.77,7705.01,27.13,ORD-202310-690452
5114,388,1,2,18,1299.99,0,0.0,23399.82,23399.82,16199.82,7200.0,30.77,ORD-202401-486843
5115,464,2,2,49,1199.99,0,0.0,58799.51,58799.51,41159.51,17640.0,30.0,ORD-202404-332388
5116,673,5,5,44,1919.99,20,16895.91,84479.56,67583.65,59135.56,8448.09,12.5,ORD-202411-728918
5117,299,12,2,8,649.99,0,0.0,5199.92,5199.92,3379.92,1820.0,35.0,ORD-202310-437807
5118,656,5,5,50,1919.99,0,0.0,95999.5,95999.5,67199.5,28800.0,30.0,ORD-202410-148329
5119,287,1,2,56,1299.99,5,3639.97,72799.44,69159.47,50399.44,18760.03,27.13,ORD-202310-292750
5120,707,3,4,21,849.99,0,0.0,17849.79,17849.79,12494.79,5355.0,30.0,ORD-202412-608950
5121,303,6,5,18,999.99,0,0.0,17999.82,17999.82,12599.82,5400.0,30.0,ORD-202310-127727
5122,310,3,4,60,849.99,15,7649.91,50999.4,43349.49,35699.4,7650.09,17.65,ORD-202311-906458
5123,182,4,3,44,699.99,0,0.0,30799.56,30799.56,21559.56,9240.0,30.0,ORD-202307-719016
5124,181,13,4,10,3299.99,0,0.0,32999.9,32999.9,21449.9,11550.0,35.0,ORD-202306-597904
5125,6,13,2,3,3299.99,25,2474.99,9899.97,7424.98,6434.97,990.01,13.33,ORD-202301-472193
5126,34,7,1,27,1319.99,0,0.0,35639.73,35639.73,24947.73,10692.0,30.0,ORD-202302-714852
5127,161,2,3,35,1199.99,0,0.0,41999.65,41999.65,29399.65,12600.0,30.0,ORD-202306-107958
5128,190,5,1,27,1919.99,0,0.0,51839.73,51839.73,36287.73,15552.0,30.0,ORD-202307-804039
5129,600,2,1,37,1199.99,0,0.0,44399.63,44399.63,31079.63,13320.0,30.0,ORD-202408-774220
5130,250,7,3,20,1319.99,0,0.0,26399.8,26399.8,18479.8,7920.0,30.0,ORD-202309-613182
5131,619,16,1,78,229.99,0,0.0,17939.22,17939.22,12557.22,5382.0,30.0,ORD-202409-102161
5132,60,1,2,46,1299.99,10,5979.95,59799.54,53819.59,41399.54,12420.05,23.08,ORD-202303-779509
5133,350,14,1,13,1299.99,0,0.0,16899.87,16899.87,10984.87,5915.0,35.0,ORD-202312-293153
5134,349,13,3,16,3299.99,0,0.0,52799.84,52799.84,34319.84,18480.0,35.0,ORD-202312-639096
5135,378,12,5,5,649.99,0,0.0,3249.95,3249.95,2112.45,1137.5,35.0,ORD-202401-862413
5136,461,5,2,1,1919.99,0,0.0,1919.99,1919.99,1343.99,576.0,30.0,ORD-202404-932487
5137,353,7,2,15,1319.99,0,0.0,19799.85,19799.85,13859.85,5940.0,30.0,ORD-202312-503775
5138,667,15,4,101,429.99,10,4342.9,43428.99,39086.09,30399.99,8686.1,22.22,ORD-202410-905704
5139,78,10,3,7,3299.99,0,0.0,23099.93,23099.93,15014.93,8085.0,35.0,ORD-202303-562518
5140,295,8,4,1,899.99,0,0.0,899.99,899.99,629.99,270.0,30.0,ORD-202310-744810
5141,303,12,2,20,649.99,0,0.0,12999.8,12999.8,8449.8,4550.0,35.0,ORD-202310-184179
5142,687,15,4,55,429.99,10,2364.95,23649.45,21284.5,16554.45,4730.05,22.22,ORD-202411-846060
5143,439,11,1,6,2299.99,0,0.0,13799.94,13799.94,8969.94,4830.0,35.0,ORD-202403-790836
5144,483,14,1,3,1299.99,0,0.0,3899.97,3899.97,2534.97,1365.0,35.0,ORD-202404-921825
5145,590,6,5,6,999.99,0,0.0,5999.94,5999.94,4199.94,1800.0,30.0,ORD-202408-599950
5146,561,2,4,43,1199.99,0,0.0,51599.57,51599.57,36119.57,15480.0,30.0,ORD-202407-935876
5147,640,2,2,17,1199.99,0,0.0,20399.83,20399.83,14279.83,6120.0,30.0,ORD-202410-172611
5148,692,4,4,62,699.99,20,8679.88,43399.38,34719.5,30379.38,4340.12,12.5,ORD-202411-673670
5149,697,15,1,50,429.99,20,4299.9,21499.5,17199.6,15049.5,2150.1,12.5,ORD-202411-966024
5150,490,14,2,6,1299.99,0,0.0,7799.94,7799.94,5069.94,2730.0,35.0,ORD-202405-242064
5151,155,7,4,4,1319.99,10,528.0,5279.96,4751.96,3695.96,1056.0,22.22,ORD-202306-473015
5152,600,5,1,9,1919.99,5,864.0,17279.91,16415.91,12095.91,4320.0,26.32,ORD-202408-958506
5153,652,10,5,12,3299.99,5,1979.99,39599.88,37619.89,25739.88,11880.01,31.58,ORD-202410-331389
5154,510,3,1,19,849.99,0,0.0,16149.81,16149.81,11304.81,4845.0,30.0,ORD-202405-735724
5155,320,7,1,3,1319.99,0,0.0,3959.97,3959.97,2771.97,1188.0,30.0,ORD-202311-882717
5156,251,15,3,32,429.99,10,1375.97,13759.68,12383.71,9631.68,2752.03,22.22,ORD-202309-888887
5157,551,5,2,45,1919.99,0,0.0,86399.55,86399.55,60479.55,25920.0,30.0,ORD-202407-317243
5158,147,9,4,12,219.99,10,263.99,2639.88,2375.89,1847.88,528.01,22.22,ORD-202305-790702
5159,642,13,4,7,3299.99,0,0.0,23099.93,23099.93,15014.93,8085.0,35.0,ORD-202410-602003
5160,549,9,1,16,219.99,10,351.98,3519.84,3167.86,2463.84,704.02,22.22,ORD-202407-311503
5161,700,16,4,44,229.99,15,1517.93,10119.56,8601.63,7083.56,1518.07,17.65,ORD-202411-175055
5162,350,7,5,9,1319.99,0,0.0,11879.91,11879.91,8315.91,3564.0,30.0,ORD-202312-198825
5163,101,9,1,27,219.99,5,296.99,5939.73,5642.74,4157.73,1485.01,26.32,ORD-202304-942875
5164,362,6,4,51,999.99,5,2549.97,50999.49,48449.52,35699.49,12750.03,26.32,ORD-202312-292926
5165,442,15,2,48,429.99,0,0.0,20639.52,20639.52,14447.52,6192.0,30.0,ORD-202403-944609
5166,148,16,2,36,229.99,0,0.0,8279.64,8279.64,5795.64,2484.0,30.0,ORD-202305-462205
5167,226,8,4,27,899.99,0,0.0,24299.73,24299.73,17009.73,7290.0,30.0,ORD-202308-805315
5168,402,11,4,10,2299.99,5,1149.99,22999.9,21849.91,14949.9,6900.01,31.58,ORD-202402-530684
5169,267,15,5,38,429.99,10,1633.96,16339.62,14705.66,11437.62,3268.04,22.22,ORD-202309-546547
5170,164,6,3,37,999.99,0,0.0,36999.63,36999.63,25899.63,11100.0,30.0,ORD-202306-842557
5171,377,4,1,20,699.99,10,1399.98,13999.8,12599.82,9799.8,2800.02,22.22,ORD-202401-755857
5172,142,11,1,7,2299.99,10,1609.99,16099.93,14489.94,10464.93,4025.01,27.78,ORD-202305-235909
5173,582,14,3,7,1299.99,10,909.99,9099.93,8189.94,5914.93,2275.01,27.78,ORD-202408-450017
5174,113,5,1,27,1919.99,0,0.0,51839.73,51839.73,36287.73,15552.0,30.0,ORD-202304-887159
5175,459,14,4,3,1299.99,10,390.0,3899.97,3509.97,2534.97,975.0,27.78,ORD-202404-342656
5176,328,1,5,57,1299.99,15,11114.91,74099.43,62984.52,51299.43,11685.09,18.55,ORD-202311-915400
5177,221,9,3,28,219.99,0,0.0,6159.72,6159.72,4311.72,1848.0,30.0,ORD-202308-176492
5178,135,4,3,28,699.99,0,0.0,19599.72,19599.72,13719.72,5880.0,30.0,ORD-202305-104582
5179,191,5,2,19,1919.99,5,1823.99,36479.81,34655.82,25535.81,9120.01,26.32,ORD-202307-583885
5180,564,1,3,23,1299.99,5,1494.99,29899.77,28404.78,20699.77,7705.01,27.13,ORD-202407-858161
5181,581,15,2,48,429.99,0,0.0,20639.52,20639.52,14447.52,6192.0,30.0,ORD-202408-644999
5182,299,2,4,4,1199.99,0,0.0,4799.96,4799.96,3359.96,1440.0,30.0,ORD-202310-341359
5183,666,5,1,38,1919.99,5,3647.98,72959.62,69311.64,51071.62,18240.02,26.32,ORD-202410-682484
5184,697,5,2,25,1919.99,10,4799.98,47999.75,43199.77,33599.75,9600.02,22.22,ORD-202411-776444
5185,160,2,5,45,1199.99,0,0.0,53999.55,53999.55,37799.55,16200.0,30.0,ORD-202306-432038
5186,66,13,4,7,3299.99,5,1155.0,23099.93,21944.93,15014.93,6930.0,31.58,ORD-202303-112321
5187,405,7,4,21,1319.99,0,0.0,27719.79,27719.79,19403.79,8316.0,30.0,ORD-202402-803492
5188,144,14,2,1,1299.99,0,0.0,1299.99,1299.99,844.99,455.0,35.0,ORD-202305-170635
5189,142,5,1,4,1919.99,10,768.0,7679.96,6911.96,5375.96,1536.0,22.22,ORD-202305-406370
5190,516,9,2,13,219.99,0,0.0,2859.87,2859.87,2001.87,858.0,30.0,ORD-202405-910795
5191,557,7,2,25,1319.99,0,0.0,32999.75,32999.75,23099.75,9900.0,30.0,ORD-202407-543400
5192,463,13,1,9,3299.99,0,0.0,29699.91,29699.91,19304.91,10395.0,35.0,ORD-202404-824920
5193,554,13,4,12,3299.99,0,0.0,39599.88,39599.88,25739.88,13860.0,35.0,ORD-202407-831184
5194,212,13,1,6,3299.99,0,0.0,19799.94,19799.94,12869.94,6930.0,35.0,ORD-202307-736055
5195,293,14,5,5,1299.99,0,0.0,6499.95,6499.95,4224.95,2275.0,35.0,ORD-202310-689605
5196,380,14,3,10,1299.99,20,2599.98,12999.9,10399.92,8449.9,1950.02,18.75,ORD-202401-974453
5197,54,4,2,10,699.99,0,0.0,6999.9,6999.9,4899.9,2100.0,30.0,ORD-202302-751828
5198,379,3,5,14,849.99,5,594.99,11899.86,11304.87,8329.86,2975.01,26.32,ORD-202401-152343
5199,669,1,1,14,1299.99,0,0.0,18199.86,18199.86,12599.86,5600.0,30.77,ORD-202410-405946
5200,401,4,4,23,699.99,10,1609.98,16099.77,14489.79,11269.77,3220.02,22.22,ORD-202402-850146
5201,708,2,5,7,1199.99,0,0.0,8399.93,8399.93,5879.93,2520.0,30.0,ORD-202412-649372
5202,522,2,3,17,1199.99,0,0.0,20399.83,20399.83,14279.83,6120.0,30.0,ORD-202406-164226
5203,289,2,3,31,1199.99,0,0.0,37199.69,37199.69,26039.69,11160.0,30.0,ORD-202310-465503
5204,416,13,5,6,3299.99,0,0.0,19799.94,19799.94,12869.94,6930.0,35.0,ORD-202402-820480
5205,219,11,2,9,2299.99,0,0.0,20699.91,20699.91,13454.91,7245.0,35.0,ORD-202308-387771
5206,528,7,4,10,1319.99,5,660.0,13199.9,12539.9,9239.9,3300.0,26.32,ORD-202406-435249
5207,361,2,2,6,1199.99,15,1079.99,7199.94,6119.95,5039.94,1080.01,17.65,ORD-202312-770209
5208,13,4,4,34,699.99,5,1189.98,23799.66,22609.68,16659.66,5950.02,26.32,ORD-202301-499961
5209,289,15,1,63,429.99,5,1354.47,27089.37,25734.9,18962.37,6772.53,26.32,ORD-202310-675578
5210,269,2,1,39,1199.99,0,0.0,46799.61,46799.61,32759.61,14040.0,30.0,ORD-202309-262285
5211,474,4,4,39,699.99,10,2729.96,27299.61,24569.65,19109.61,5460.04,22.22,ORD-202404-827622
5212,573,7,4,23,1319.99,0,0.0,30359.77,30359.77,21251.77,9108.0,30.0,ORD-202407-557107
5213,96,4,3,34,699.99,5,1189.98,23799.66,22609.68,16659.66,5950.02,26.32,ORD-202304-544903
5214,530,14,1,2,1299.99,10,260.0,2599.98,2339.98,1689.98,650.0,27.78,ORD-202406-699037
5215,482,13,4,6,3299.99,10,1979.99,19799.94,17819.95,12869.94,4950.01,27.78,ORD-202404-871587
5216,730,7,2,11,1319.99,10,1451.99,14519.89,13067.9,10163.89,2904.01,22.22,ORD-202412-168863
5217,488,2,3,2,1199.99,0,0.0,2399.98,2399.98,1679.98,720.0,30.0,ORD-202405-662361
5218,213,12,2,5,649.99,0,0.0,3249.95,3249.95,2112.45,1137.5,35.0,ORD-202308-774888
5219,553,3,5,23,849.99,5,977.49,19549.77,18572.28,13684.77,4887.51,26.32,ORD-202407-443040
5220,451,5,5,24,1919.99,0,0.0,46079.76,46079.76,32255.76,13824.0,30.0,ORD-202403-482463
5221,246,8,5,21,899.99,10,1889.98,18899.79,17009.81,13229.79,3780.02,22.22,ORD-202309-907889
5222,522,6,3,11,999.99,5,549.99,10999.89,10449.9,7699.89,2750.01,26.32,ORD-202406-519618
5223,676,5,1,60,1919.99,25,28799.85,115199.4,86399.55,80639.4,5760.15,6.67,ORD-202411-834421
5224,494,11,5,1,2299.99,0,0.0,2299.99,2299.99,1494.99,805.0,35.0,ORD-202405-814415
5225,339,9,4,28,219.99,15,923.96,6159.72,5235.76,4311.72,924.04,17.65,ORD-202312-608430
5226,620,7,1,27,1319.99,0,0.0,35639.73,35639.73,24947.73,10692.0,30.0,ORD-202409-106773
5227,156,11,2,3,2299.99,5,345.0,6899.97,6554.97,4484.97,2070.0,31.58,ORD-202306-287453
5228,491,13,4,10,3299.99,10,3299.99,32999.9,29699.91,21449.9,8250.01,27.78,ORD-202405-950519
